topic,recv_ns,a,b,c
odom,1787282690764990712,-6.888894384505914e-05,0.0004803533781976619,-1.3611733703388557e-05
wheel,1787282690835090561,0.0,0.0,0.0
odom,1787282690865582636,-6.922408605152611e-05,0.0004802672683706114,-6.69124781799601e-06
wheel,1787282690935274210,-0.0012311729369685054,0.0,-0.0006155864684842527
odom,1787282690965140085,-0.00011625566108039041,0.0004677812496853083,-0.0002646556535716087
wheel,1787282691035448582,-0.0006155864684842527,0.0006155864684842527,0.0
odom,1787282691065231197,-0.00012135194803758879,0.00046640894085011415,-0.00015909705797938838
wheel,1787282691135378954,-0.00030779323424212635,0.0,-0.00015389661712106317
odom,1787282691164987663,-0.00013617129078549796,0.000462466511117444,-0.00016019443943289516
wheel,1787282691255872400,0.00030779323424212635,0.0,0.00015389661712106317
odom,1787282691264876057,-0.00012760819022947787,0.00046474597008690037,-2.9624325616737932e-05
wheel,1787282691355889377,0.0,0.0,0.0
odom,1787282691365058974,-0.00012827824722582543,0.0004645710696723501,-1.5774089430994682e-05
wheel,1787282691454933325,-0.0006155864684842527,0.0,-0.00030779323424212635
odom,1787282691464197963,-0.00015209284560602798,0.0004582332038496403,-0.00013849222963257206
wheel,1787282691554897249,0.0,0.0,0.0
odom,1787282691564122681,-0.0001548236371464716,0.0004575052657250004,-8.196820555429814e-05
wheel,1787282691634484760,-0.0006155864684842527,0.0006155864684842527,0.0
odom,1787282691664295753,-0.00015648402893786046,0.0004570521688689084,-4.7546245112037155e-05
wheel,1787282691734469701,0.0,0.0,0.0
odom,1787282691764678912,-0.0001574945860282967,0.0004567850725121283,-2.66407930037016e-05
wheel,1787282691854724682,0.0,0.0021123066544532776,0.0010561533272266388
odom,1787282691864605661,-7.737431128091284e-05,0.00047811858021491103,0.00043807683700702855
wheel,1787282691954676048,-0.00030779323424212635,-0.002154552610591054,-0.0012311729224165902
odom,1787282691964281449,-0.00016327162638584428,0.00045523410133247225,-0.0002577582054600538
odom,1787282692065114818,-0.0001953163084168841,0.00044668035180878764,-0.00027332151106455453
wheel,1787282692095335023,0.00030779323424212635,0.0006155864684842527,0.0004616898513631895
wheel,1787282692155836132,0.0,0.0,0.0
odom,1787282692164491102,-0.0001357907023417174,0.00046255793795030596,3.7834675491959125e-05
odom,1787282692264893723,-0.00013087204861852967,0.0004638713467776929,4.366239839158269e-05
wheel,1787282692275057507,0.0,0.0,0.0
wheel,1787282692355790061,0.0,0.0,0.0
odom,1787282692365199629,-0.00013446508893444583,0.00046291355997809744,1.598523092579345e-05
wheel,1787282692455670334,0.0,0.0,0.0
odom,1787282692464862808,-0.0001341815237202352,0.00046298960845058974,1.1025159826649754e-05
wheel,1787282692555873174,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282692564561617,-0.00011097206152681571,0.00046918360565137353,0.00013800178743177322
wheel,1787282692655807272,0.0,0.0,0.0
odom,1787282692665101593,-0.00010829662418641835,0.0004699009162354846,8.486605552099105e-05
odom,1787282692765276560,-9.75921752575291e-05,0.00047276122811266264,9.236991395723e-05
wheel,1787282692795219571,0.0,0.0,0.0
wheel,1787282692855471230,0.0,0.0,0.0
odom,1787282692864951314,-0.00010523468014342533,0.0004707203197838571,3.1621721218526755e-05
wheel,1787282692956057187,0.0,0.0,0.0
odom,1787282692964813425,-0.00010460236080900827,0.0004708893133163144,1.9792935540137156e-05
odom,1787282693065690177,-0.00010208618337607057,0.00047156171191578387,2.1840700511357865e-05
wheel,1787282693094882467,0.0015389662003144622,0.0006155864684842527,0.0010772763343993574
wheel,1787282693155860533,0.0015389662003144622,0.0,0.0007694831001572311
odom,1787282693164889100,3.787502874145453e-05,0.0005089209090291337,0.0006202899442695389
odom,1787282693264917901,0.00011531399636539077,0.0005295729363146405,0.0006627616456430609
wheel,1787282693275008044,-0.00030779323424212635,0.0,-0.00015389661712106317
wheel,1787282693355887360,0.0,0.002154552610591054,0.001077276305295527
odom,1787282693365244151,0.00012862005148904182,0.0005331852322532549,0.0006202356409232745
wheel,1787282693455244714,0.0,0.0,0.0
odom,1787282693464989122,0.00014177548278781197,0.0005367085676261142,0.0003790543812025908
wheel,1787282693556084933,-0.00030779323424212635,0.0,-0.00015389661712106317
odom,1787282693565149730,0.0001380440008884766,0.0005357252026607724,0.00016272946877349435
wheel,1787282693655561855,0.0,0.0,0.0
odom,1787282693664921386,0.00014141138411463754,0.0005366227829470551,9.514288580838589e-05
wheel,1787282693756185780,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282693764530422,0.00016676034888038276,0.0005434070587910556,0.00018487454856159862
wheel,1787282693855659572,0.0,0.0,0.0
odom,1787282693865440649,0.00017045684806827382,0.000544393518564723,0.00010838466638892623
wheel,1787282693955859033,0.0,0.0,0.0
odom,1787282693965173139,0.00017269210655781594,0.0005449888251640086,6.184692125576592e-05
wheel,1787282694055722836,0.0,0.0,0.0
odom,1787282694064642282,0.0001740437836408092,0.0005453481477333442,3.3638350948097655e-05
wheel,1787282694155932609,0.0,0.0,0.0
odom,1787282694164865148,0.00017485887552748042,0.0005455644356141533,1.66337070681486e-05
odom,1787282694265496614,0.0001764620351498471,0.0005459932422492582,9.93039883177061e-06
wheel,1787282694275518474,-0.00030779323424212635,0.0,-0.00015389661712106317
wheel,1787282694356130129,0.0003017580893356353,0.0,0.00015087904466781765
odom,1787282694365074938,0.00017468714869373975,0.000545516597356705,1.9647625075287575e-05
odom,1787282694465148221,0.00017670019027501502,0.0005460550661623611,1.4259125881420536e-05
wheel,1787282694475357775,0.0,0.0,0.0
wheel,1787282694555344606,0.0,0.0,0.0
odom,1787282694564967499,0.0001757024035978686,0.0005457874058788264,2.529795254387565e-06
wheel,1787282694655822512,-0.0012311729369685054,0.0,-0.0006155864684842527
odom,1787282694664681048,0.00013000179015261072,0.0005335731374897389,-0.00025914497343019935
wheel,1787282694755670635,0.0,0.0,0.0
odom,1787282694765128960,0.000124971501789311,0.0005322207993609834,-0.00016061169957999578
wheel,1787282694854877925,-0.0012311729369685054,0.0006155864684842527,-0.00030779323424212635
odom,1787282694864270655,9.867419899095418e-05,0.0005251758597527166,-0.00023043625127888533
wheel,1787282694954647442,-0.0012311729369685054,0.0,-0.0006155864684842527
odom,1787282694964189554,4.762325163241949e-05,0.0005114908605490688,-0.0004034408056110432
wheel,1787282695061733286,-0.00030779323424212635,0.0,-0.00015389661712106317
odom,1787282695066495044,2.832910132772052e-05,0.0005063036510935918,-0.00031142926357031635
odom,1787282695164702468,-9.93305731830886e-06,0.0004960259786785393,-0.00033374959136227896
wheel,1787282695235186049,-0.00030779323424212635,0.0006155864684842527,0.00015389661712106317
wheel,1787282695256170545,0.00030779323424212635,0.0,0.00015389661712106317
odom,1787282695264694482,4.1100949310459536e-05,0.0005097195121070392,-7.2278649555030045e-06
wheel,1787282695355849434,-0.00030779323424212635,0.0,-0.00015389661712106317
odom,1787282695364782259,2.939787974792512e-05,0.0005065795573398002,-6.854381740354092e-05
wheel,1787282695455818318,0.00030779323424212635,0.0006155864684842527,0.0004616898513631895
odom,1787282695464891675,6.285609866533275e-05,0.0005155647813486002,0.00015424086913529947
wheel,1787282695555554610,-0.0009233796736225486,0.0,-0.0004616898368112743
odom,1787282695564586697,3.082806263271977e-05,0.000506961291206928,-0.00010196540062563675
wheel,1787282695655896377,0.0,0.0,0.0
odom,1787282695664673009,2.8874213832618152e-05,0.0005064358056855589,-6.164511945864974e-05
wheel,1787282695755802894,-0.00030779323424212635,0.0006155864684842527,0.00015389661712106317
odom,1787282695765064024,3.939937927214702e-05,0.0005092603592515785,2.8520721167568362e-05
wheel,1787282695855991772,0.0006155864684842527,0.0,0.00030779323424212635
odom,1787282695864776532,6.335161417785702e-05,0.0005157122902669685,0.00014883993827192375
wheel,1787282695955857475,0.0,-0.0012311729369685054,-0.0006155864684842527
odom,1787282695964931531,1.9221859298629415e-05,0.0005038430554952985,-0.00017140469076103938
wheel,1787282696055411008,0.00030779323424212635,0.0,0.00015389661712106317
wheel,1787282696155621708,0.0,0.0,0.0
wheel,1787282696323120390,0.002154552610591054,-0.00030779323424212635,0.0009233796881744638
odom,1787282696327141171,-1.7883417674736613e-06,0.0004981891055732226,-0.0001829935646219206
odom,1787282696329036458,-4.786196954137546e-05,0.0004857900346226384,-0.00020613865256782188
wheel,1787282696354769989,-0.0009233796736225486,0.00030779323424212635,-0.0003077932196902111
odom,1787282696364199014,4.198882310702577e-05,0.0005099797795153724,0.0001166983758191834
wheel,1787282696456415401,0.0,0.0,0.0
odom,1787282696464706766,4.567721588760847e-05,0.0005109698090445644,7.877703635693315e-05
wheel,1787282696556059689,-0.0009233796736225486,0.0,-0.0004616898368112743
odom,1787282696564732362,1.599328398435881e-05,0.0005029878706927944,-0.0001356788381129108
wheel,1787282696655752791,-0.0009233796736225486,0.0,-0.0004616898368112743
odom,1787282696664581836,-2.0511148946163916e-05,0.0004931687027905721,-0.00027639867467238693
wheel,1787282696755756341,-0.0009233796736225486,0.0006155864684842527,-0.00015389660256914794
odom,1787282696764861626,-3.7627350386888074e-05,0.0004885487174881528,-0.00023370020480601613
wheel,1787282696856076958,0.0,0.0,0.0
odom,1787282696864526040,-4.2046157366204686e-05,0.00048735492261559466,-0.00014154828956948853
wheel,1787282696955529863,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282696964729573,-2.0920044280899195e-05,0.0004930351110518063,4.598483771035589e-05
wheel,1787282697055823216,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282697063969613,3.674285446097371e-06,0.0004996589751982177,0.0001600797256921197
wheel,1787282697155650363,-0.00030779323424212635,0.0,-0.00015389661712106317
odom,1787282697164467807,-5.588650310970304e-06,0.0004971691511333049,3.249987224399111e-05
wheel,1787282697255840052,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282697264815378,1.8885248009953963e-05,0.0005037674112078278,0.00015142652043323798
wheel,1787282697355822173,0.00030779323424212635,0.0,0.00015389661712106317
odom,1787282697364617864,3.3416843931807426e-05,0.0005076918650387098,0.00015790994373204905
wheel,1787282697455725468,0.0012311729369685054,0.0,0.0006155864684842527
odom,1787282697464852908,8.398974179980482e-05,0.0005213341273154909,0.0003581783426252692
wheel,1787282697554699086,-0.0006155864684842527,0.0,-0.00030779323424212635
odom,1787282697564720038,6.62170980481252e-05,0.0005165472496311256,8.606778356607178e-05
wheel,1787282697655614757,0.0,0.0,0.0
odom,1787282697665015428,6.773885427477101e-05,0.0005169578787687714,5.147001545358325e-05
odom,1787282697766114411,7.396949488310674e-05,0.0005186396732069476,5.323108749994823e-05
wheel,1787282697779264048,0.0,0.0,0.0
wheel,1787282697855743980,0.0,0.0006155864684842527,0.00030779323424212635
odom,1787282697864807227,9.279131523407687e-05,0.0005237209948587954,0.00014318069671579266
wheel,1787282697955966934,0.0,0.0,0.0
odom,1787282697964742924,9.554420909797768e-05,0.0005244653639460193,8.688561403090549e-05
wheel,1787282698056189336,-0.00030779323424212635,0.0,-0.00015389661712106317
cmd,1787282698060554245,0.02142857142857143,0.0,0.0
odom,1787282698064654353,8.543956749143982e-05,0.0005217410898955097,-1.3387415871831572e-05
cmd,1787282698111218421,0.04285714285714286,0.0,0.0
wheel,1787282698155676187,0.00030779323424212635,0.0015389662003144622,0.0009233797172782943
cmd,1787282698161741124,0.06428571428571428,0.0,0.0
odom,1787282698164645533,0.00015609037081347225,0.0005408202078909816,0.00038308880290708643
cmd,1787282698212362257,0.08571428571428572,0.0,0.0
wheel,1787282698256217161,0.005232485011219978,0.0027701391372829676,0.004001312074251473
cmd,1787282698263042397,0.10714285714285714,0.0,0.0
odom,1787282698264698700,0.0004706114117974702,0.0006257454703375061,0.0019340654339290698
cmd,1787282698313586397,0.12857142857142856,0.0,0.0
wheel,1787282698355678339,0.028624769300222397,0.08433534950017929,0.056480059400200844
cmd,1787282698364066203,0.15,0.0,0.0
odom,1787282698367219851,0.0048499192880672596,0.0018106307964258516,0.02521648291815512
cmd,1787282698414490454,0.17142857142857143,0.0,0.0
wheel,1787282698456124907,0.11265232414007187,0.11726922541856766,0.11496077477931976
odom,1787282698465006027,0.014135167997464866,0.004374256851384648,0.06423946488663823
cmd,1787282698466346421,0.19285714285714284,0.0,0.0
cmd,1787282698515756469,0.21428571428571427,0.0,0.0
wheel,1787282698555760659,0.16990186274051666,0.20375913381576538,0.18683049827814102
odom,1787282698564729536,0.029617478258927597,0.008749022360701957,0.11846732574329596
cmd,1787282698566369234,0.2357142857142857,0.0,0.0
cmd,1787282698617044053,0.2571428571428571,0.0,0.0
wheel,1787282698655789685,0.23453845083713531,0.23146051168441772,0.23299948126077652
odom,1787282698665463964,0.04960247871662718,0.014445307923719742,0.1709040699755528
cmd,1787282698667128338,0.2785714285714286,0.0,0.0
cmd,1787282698718038706,0.3,0.0,0.0
wheel,1787282698755967886,0.26993465423583984,0.2960970997810364,0.2830158770084381
odom,1787282698764867246,0.0743104618381376,0.021699368231810835,0.2237994827185068
cmd,1787282698768308994,0.3,0.0,0.0
cmd,1787282698820715735,0.3,0.0,0.0
wheel,1787282698855885616,0.34405794739723206,0.3336966335773468,0.33887729048728943
odom,1787282698864729014,0.10452165183489528,0.030429654227460398,0.2795571685651164
cmd,1787282698870985303,0.3,0.0,0.0
cmd,1787282698921680139,0.3,0.0,0.0
wheel,1787282698954902736,0.33518683910369873,0.33180108666419983,0.3334939628839493
odom,1787282698965184074,0.13509117969096568,0.039332772538297006,0.3105460641210364
cmd,1787282698972048038,0.3,0.0,0.0
cmd,1787282699022709465,0.3,0.0,0.0
wheel,1787282699055370884,0.338880330324173,0.3422660827636719,0.3405732065439224
odom,1787282699065017443,0.1667481160801045,0.04866327085099271,0.3318915062533035
cmd,1787282699073038981,0.3,0.0,0.0
cmd,1787282699123454289,0.3,0.0,0.0
wheel,1787282699155604639,0.32903096079826355,0.3087165951728821,0.3188737779855728
odom,1787282699165195502,0.19726950542588573,0.057252101766259424,0.3351134690975504
cmd,1787282699174013583,0.3,0.0,0.0
cmd,1787282699224944733,0.3,0.0,0.0
wheel,1787282699255853885,0.32564523816108704,0.3407271206378937,0.33318617939949036
odom,1787282699264818309,0.22878475790090938,0.06679885635714526,0.3426694152052608
cmd,1787282699275154053,0.3,0.0,0.0
cmd,1787282699325326969,0.3,0.0,0.0
wheel,1787282699355947515,0.3080979585647583,0.3084027171134949,0.3082503378391266
odom,1787282699365587455,0.2589564603334936,0.07568416072438407,0.3361914581891672
cmd,1787282699376068161,0.3,0.0,0.0
cmd,1787282699426753746,0.3,0.0,0.0
wheel,1787282699455669299,0.32903096079826355,0.33857256174087524,0.3338017612695694
odom,1787282699465506400,0.2905867773233218,0.08525246971207394,0.34264463754163305
cmd,1787282699477417473,0.3,0.0,0.0
cmd,1787282699528084606,0.3,0.0,0.0
wheel,1787282699555540174,0.31302571296691895,0.3154880404472351,0.314256876707077
odom,1787282699564474510,0.32090599852574764,0.09429497015951521,0.3378163056303989
cmd,1787282699577800644,0.3,0.0,0.0
cmd,1787282699628787202,0.3,0.0,0.0
wheel,1787282699655634876,0.3250296413898468,0.33364787697792053,0.32933875918388367
odom,1787282699664843774,0.35225071234544153,0.10384670781563705,0.3409053318914914
cmd,1787282699679160783,0.3,0.0,0.0
cmd,1787282699729841435,0.3,0.0,0.0
wheel,1787282699755601990,0.31918156147003174,0.30533087253570557,0.31225621700286865
odom,1787282699764855297,0.3825431147998291,0.11246698621769521,0.3351287705233025
cmd,1787282699780565209,0.3,0.0,0.0
cmd,1787282699832747852,0.3,0.0,0.0
wheel,1787282699855518140,0.3268764019012451,0.32779979705810547,0.3273380994796753
odom,1787282699865038812,0.41377287645969607,0.1218083516826836,0.3376856773710124
cmd,1787282699883455963,0.3,0.0,0.0
cmd,1787282699934078914,0.3,0.0,0.0
wheel,1787282699955777635,0.3151802718639374,0.31795039772987366,0.3165653347969055
odom,1787282699964604083,0.44422985783049795,0.1309891922295283,0.3343191430208688
cmd,1787282699984734307,0.3,0.0,0.0
cmd,1787282700035247537,0.3,0.0,0.0
wheel,1787282700055675912,0.32564523816108704,0.31918156147003174,0.3224133998155594
odom,1787282700064770623,0.475160946459493,0.1400340277178736,0.334450523325544
cmd,1787282700085922050,0.3,0.0,0.0
cmd,1787282700136642769,0.3,0.0,0.0
wheel,1787282700155499691,0.30533087253570557,0.3136413097381592,0.3094860911369324
odom,1787282700164815851,0.5049999127301983,0.14922383291940441,0.32873333550384704
cmd,1787282700187152121,0.3,0.0,0.0
cmd,1787282700239971591,0.3,0.0,0.0
wheel,1787282700255639098,0.3253374695777893,0.32718420028686523,0.32626083493232727
odom,1787282700264816598,0.5360720623435855,0.15858749818340492,0.33213140420099335
cmd,1787282700288945569,0.3,0.0,0.0
cmd,1787282700339736924,0.3,0.0,0.0
wheel,1787282700355934158,0.3173348307609558,0.31795039772987366,0.31764261424541473
odom,1787282700364578870,0.5665734213113702,0.16775579274068436,0.33027253691556274
cmd,1787282700390062653,0.3,0.0,0.0
cmd,1787282700440865435,0.3,0.0,0.0
wheel,1787282700455491250,0.32718420028686523,0.31641143560409546,0.32179781794548035
odom,1787282700464603804,0.5974658004637815,0.1766833546241798,0.33067163120315507
cmd,1787282700491863518,0.3,0.0,0.0
cmd,1787282700542072141,0.3,0.0,0.0
wheel,1787282700555793012,0.3207205533981323,0.31271791458129883,0.3167192339897156
odom,1787282700564809991,0.6279687985509196,0.18557980188376372,0.3285258072570785
cmd,1787282700592533986,0.3,0.0,0.0
cmd,1787282700643506763,0.3,0.0,0.0
wheel,1787282700655594679,0.3219517171382904,0.31179454922676086,0.31687313318252563
odom,1787282700665146107,0.6584778276535135,0.1943920720145343,0.32707620354962524
cmd,1787282700694505372,0.3,0.0,0.0
cmd,1787282700744942277,0.3,0.0,0.0
wheel,1787282700755494727,0.31456467509269714,0.3167192339897156,0.31564195454120636
odom,1787282700764493232,0.6887733392493429,0.20351573512510307,0.3254750868190308
cmd,1787282700795413763,0.3,0.0,0.0
cmd,1787282700847869448,0.3,0.0,0.0
wheel,1787282700855708085,0.3124101161956787,0.31302571296691895,0.31271791458129883
odom,1787282700864170900,0.7188469119069982,0.21250086442794355,0.32307505908447137
cmd,1787282700898642947,0.3,0.0,0.0
cmd,1787282700948648411,0.3,0.0,0.0
wheel,1787282700954352632,0.3087165951728821,0.3173348307609558,0.31302571296691895
odom,1787282700964061425,0.7488411333379429,0.22170560651243995,0.3215797495594415
cmd,1787282700999530552,0.3,0.0,0.0
cmd,1787282701050157127,0.3,0.0,0.0
wheel,1787282701055381016,0.31179454922676086,0.3185659945011139,0.3151802718639374
odom,1787282701064965841,0.7789962207125903,0.2308928943805777,0.321433464884588
cmd,1787282701100474224,0.3,0.0,0.0
cmd,1787282701151311862,0.3,0.0,0.0
wheel,1787282701155507199,0.31610366702079773,0.3281075954437256,0.32210563123226166
odom,1787282701164792256,0.8096313233012157,0.24039919002297971,0.3241482408844072
cmd,1787282701201601054,0.3,0.0,0.0
cmd,1787282701252549781,0.3,0.0,0.0
wheel,1787282701255820766,0.3090244233608246,0.3108711540699005,0.30994778871536255
odom,1787282701264770035,0.839487713633719,0.2493680915682922,0.3204817180624457
cmd,1787282701302743422,0.3,0.0,0.0
cmd,1787282701353731678,0.3,0.0,0.0
wheel,1787282701355869500,0.3207205533981323,0.3090244233608246,0.31487248837947845
odom,1787282701364765765,0.869768374946449,0.2580495193536241,0.32022066578614766
cmd,1787282701404260311,0.3,0.0,0.0
cmd,1787282701454709242,0.3,0.0,0.0
wheel,1787282701455702659,0.3204127252101898,0.3124101161956787,0.31641142070293427
odom,1787282701464876158,0.9001314254217434,0.26688320226759216,0.32059783439411593
cmd,1787282701505273758,0.3,0.0,0.0
wheel,1787282701555822214,0.319797158241272,0.31271791458129883,0.3162575364112854
cmd,1787282701556693642,0.3,0.0,0.0
odom,1787282701564829488,0.9304890677784856,0.27573804554909503,0.32064857395722723
cmd,1787282701605887848,0.3,0.0,0.0
wheel,1787282701655245517,0.31641143560409546,0.31795039772987366,0.31718091666698456
cmd,1787282701655841892,0.3,0.0,0.0
odom,1787282701664252298,0.960851213469564,0.2848543276879188,0.3209656343242645
cmd,1787282701706524881,0.3,0.0,0.0
wheel,1787282701755240562,0.3090244233608246,0.3154880404472351,0.31225623190402985
cmd,1787282701756552389,0.3,0.0,0.0
odom,1787282701764321057,0.9908127427088187,0.2939949690735886,0.31896021342152325
cmd,1787282701807142654,0.3,0.0,0.0
wheel,1787282701854844422,0.3154880404472351,0.3231829106807709,0.319335475564003
cmd,1787282701858225779,0.3,0.0,0.0
odom,1787282701864189663,1.0212668980042283,0.3033171442918082,0.32066213308321423
cmd,1787282701908441193,0.3,0.0,0.0
wheel,1787282701955055795,0.31148675084114075,0.3124101161956787,0.31194843351840973
cmd,1787282701958583875,0.3,0.0,0.0
odom,1787282701964236118,1.051256056502279,0.3122922868034825,0.3184624416028417
cmd,1787282702009430668,0.3,0.0,0.0
wheel,1787282702055572475,0.3204127252101898,0.3237984776496887,0.32210560142993927
cmd,1787282702059845821,0.3,0.0,0.0
odom,1787282702064566643,1.0819511217154991,0.32156669642509333,0.3213678487825483
cmd,1787282702110450931,0.3,0.0,0.0
wheel,1787282702155330454,0.30963999032974243,0.2979438602924347,0.30379192531108856
cmd,1787282702161180215,0.3,0.0,0.0
odom,1787282702164697899,1.111449920156196,0.33001454713090667,0.31525645950803843
cmd,1787282702211711015,0.3,0.0,0.0
cmd,1787282702262341775,0.3,0.0,0.0
odom,1787282702264802955,1.1480756344461616,0.3409339660750274,0.31756442193210344
wheel,1787282702275177701,0.31025558710098267,0.31948938965797424,0.31487248837947845
cmd,1787282702312537522,0.3,0.0,0.0
wheel,1787282702355611102,0.3108711540699005,0.30163735151290894,0.3062542527914047
cmd,1787282702363283856,0.3,0.0,0.0
odom,1787282702364676605,1.1710617605289888,0.34784011876273085,0.3130690592036374
cmd,1787282702413963313,0.3,0.0,0.0
wheel,1787282702456008139,0.3062542676925659,0.319797158241272,0.31302571296691895
odom,1787282702464778380,1.2008950125410125,0.3571854300600408,0.3139647093887149
cmd,1787282702465591572,0.3,0.0,0.0
cmd,1787282702514844469,0.3,0.0,0.0
wheel,1787282702555856142,0.30379191040992737,0.3201049566268921,0.31194843351840973
odom,1787282702565146151,1.230640158946286,0.3666013367703221,0.3139965423662544
cmd,1787282702566225790,0.3,0.0,0.0
cmd,1787282702616590130,0.3,0.0,0.0
wheel,1787282702655980047,0.3108711540699005,0.30994778871536255,0.31040947139263153
odom,1787282702664751135,1.2604118008111143,0.37551463802346896,0.3133072705350133
cmd,1787282702666596794,0.3,0.0,0.0
cmd,1787282702717295178,0.3,0.0,0.0
wheel,1787282702755727294,0.3013295531272888,0.31764259934425354,0.3094860762357712
odom,1787282702764603977,1.2899445577638484,0.3849273451361566,0.3124466300573894
cmd,1787282702767870719,0.3,0.0,0.0
cmd,1787282702819735253,0.0,0.0,0.0
wheel,1787282702855551885,0.3105633556842804,0.31456467509269714,0.31256401538848877
odom,1787282702865200899,1.3197883076025323,0.3940912626650496,0.31319078301757625
cmd,1787282702871663612,0.0,0.0,0.0
cmd,1787282702922299355,0.0,0.0,0.0
wheel,1787282702955760045,0.16620835661888123,0.13635240495204926,0.15128038078546524
odom,1787282702964321973,1.3377903444032633,0.39861722849329245,0.24493680899303966
cmd,1787282702972572570,0.0,0.0,0.0
cmd,1787282703023579797,0.0,0.0,0.0
wheel,1787282703055598716,0.02616242505609989,0.0,0.013081212528049946
odom,1787282703065032256,1.3440471187589116,0.3997369808292915,0.14465441770221177
cmd,1787282703073919727,0.0,0.0,0.0
cmd,1787282703124583096,0.0,0.0,0.0
wheel,1787282703155895314,-0.013850695453584194,-0.03601180762052536,-0.024931251537054777
odom,1787282703164480997,1.3454740948776598,0.39965524648225187,0.06773009876212757
cmd,1787282703174991362,0.0,0.0,0.0
cmd,1787282703225927424,0.0,0.0,0.0
wheel,1787282703255993354,0.0042664408683776855,0.017675254493951797,0.010970847681164742
odom,1787282703264514568,1.3479340516090308,0.40086195019449633,0.036505123519990454
cmd,1787282703276691149,0.0,0.0,0.0
cmd,1787282703326929829,0.0,0.0,0.0
wheel,1787282703355621939,0.002742712153121829,0.01066610123962164,0.006704406696371734
odom,1787282703364588645,1.3495062088801215,0.40156628660133953,0.01616191452569276
cmd,1787282703377325046,0.0,0.0,0.0
cmd,1787282703427986791,0.0,0.0,0.0
wheel,1787282703455583687,0.00030779323424212635,-0.0009233796736225486,-0.0003077932196902111
odom,1787282703464813734,1.3501803510236894,0.40178290623488944,0.0013654482348513727
cmd,1787282703478353678,0.0,0.0,0.0
cmd,1787282703529169281,0.0,0.0,0.0
wheel,1787282703555482762,-0.0030779324006289244,0.00030779323424212635,-0.001385069583193399
odom,1787282703564676612,1.350461134063085,0.4019386737748501,-0.007626229924893022
cmd,1787282703579464247,0.0,0.0,0.0
cmd,1787282703629820134,0.0,0.0,0.0
wheel,1787282703656126570,0.0,0.0006035161786712706,0.0003017580893356353
odom,1787282703665235911,1.350683490042131,0.40202266905641065,-0.012028476338553652
cmd,1787282703680553287,0.0,0.0,0.0
cmd,1787282703731766465,0.0,0.0,0.0
wheel,1787282703755834837,-0.0006155864684842527,0.0012311729369685054,0.00030779323424212635
odom,1787282703764474751,1.350819312018058,0.40208490095856664,-0.014130352440209083
cmd,1787282703782179190,0.0,0.0,0.0
cmd,1787282703832881298,0.0,0.0,0.0
wheel,1787282703856380975,-0.0006155864684842527,0.0,-0.00030779323424212635
odom,1787282703864272712,1.3508508760369369,0.40209990416905816,-0.015265414901478949
cmd,1787282703885154077,0.0,0.0,0.0
cmd,1787282703936047911,0.0,0.0,0.0
wheel,1787282703954511988,0.0,0.00030779323424212635,0.00015389661712106317
odom,1787282703964190678,1.3508760082025082,0.40210927378368533,-0.015366722815491247
cmd,1787282703986281984,0.0,0.0,0.0
cmd,1787282704037210199,0.0,0.0,0.0
wheel,1787282704055701481,-0.0006155864684842527,0.0006155864684842527,0.0
odom,1787282704065034403,1.3508673171517274,0.4021111541916973,-0.015120244920952678
cmd,1787282704087854327,0.0,0.0,0.0
cmd,1787282704138300088,0.0,0.0,0.0
wheel,1787282704155336380,-0.00030779323424212635,0.0015389662003144622,0.0006155864830361679
odom,1787282704164937477,1.350891896264391,0.4021223713315312,-0.014354861887006303
cmd,1787282704189126278,0.0,0.0,0.0
cmd,1787282704240178817,0.0,0.0,0.0
wheel,1787282704255825264,0.00030779323424212635,-0.00030779323424212635,0.0
odom,1787282704264984722,1.35086946807671,0.40211300081340323,-0.013818905195720299
cmd,1787282704290513474,0.0,0.0,0.0
cmd,1787282704340933707,0.0,0.0,0.0
odom,1787282704365117111,1.348722420733574,0.4014733777119108,-0.02449920593180181
cmd,1787282704391588638,0.0,0.0,0.0
cmd,1787282704442012822,0.0,0.0,0.0
odom,1787282704465325702,1.3459344866019975,0.40064257533437403,-0.033639750132513246
cmd,1787282704492392122,0.0,0.0,0.0
cmd,1787282704543024806,0.0,0.0,0.0
cmd,1787282704593759552,0.0,0.0,0.0
odom,1787282704598069046,1.340866115165372,0.3991318093420101,-0.04580131384052035
cmd,1787282704644129995,0.0,0.0,0.0
cmd,1787282704695245545,0.0,0.0,0.0
odom,1787282704732567909,1.3342279476531977,0.3971524346868017,-0.057992729582219404
cmd,1787282704745567738,0.0,0.0,0.0
cmd,1787282704796135643,0.0,0.0,0.0
cmd,1787282704846930881,0.0,0.0,0.0
odom,1787282704864729499,1.3260508372561275,0.3947133267613212,-0.070156663057427
cmd,1787282704899244250,0.0,0.0,0.0
cmd,1787282704949528044,0.0,0.0,0.0
odom,1787282704964942118,1.318886833498591,0.39257567018702133,-0.07929482059338805
cmd,1787282704999947775,0.0,0.0,0.0
cmd,1787282705050690102,0.0,0.0,0.0
