1787122773,226359661,,esp32,100.02339172363281,152.952880859375,580.1732788085938,30
1787122773,226404752,,lidar,99.30121612548828,109.82644653320312,628.6129760742188,30
1787122773,226410258,,ui,0.0,0.0,0.0,0
1787122774,226432599,,esp32,100.02517700195312,150.9552764892578,580.1732788085938,30
1787122774,226538370,,lidar,99.30121612548828,111.68319702148438,628.6129760742188,30
1787122774,226556422,,ui,0.0,0.0,0.0,0
1787122775,226505635,,esp32,100.02517700195312,148.95765686035156,580.1732788085938,30
1787122775,226620043,,lidar,99.30587005615234,110.87226867675781,628.6129760742188,30
1787122775,226628094,,ui,0.0,0.0,0.0,0
1787122776,226371949,,esp32,100.02339172363281,146.9600372314453,580.1732788085938,30
1787122776,226472945,,lidar,99.30754089355469,110.06133270263672,628.6129760742188,30
1787122776,226481087,,ui,0.0,0.0,0.0,0
1787122777,226369608,,esp32,100.01992797851562,144.96243286132812,580.1732788085938,30
1787122777,226499839,,lidar,99.30563354492188,109.25039672851562,628.6129760742188,30
1787122777,226521289,,ui,0.0,0.0,0.0,0
1787122778,226454445,,esp32,100.01587677001953,143.16458129882812,580.1732788085938,30
1787122778,226630020,,lidar,99.29228210449219,109.8106689453125,628.6129760742188,30
1787122778,226652212,,ui,0.0,0.0,0.0,0
1787122779,226964901,,esp32,100.01004028320312,140.9672088623047,580.1732788085938,30
1787122779,227029796,,lidar,99.29228210449219,109.7242660522461,628.6129760742188,30
1787122779,227039893,,ui,0.0,0.0,0.0,0
1787122780,226405804,,esp32,100.01004028320312,139.96737670898438,580.1732788085938,30
1787122780,226606356,,lidar,99.29228210449219,109.63786315917969,628.6129760742188,30
1787122780,226634164,,ui,0.0,0.0,0.0,0
1787122781,226245652,,esp32,100.01004028320312,156.9468994140625,580.1732788085938,30
1787122781,226399702,,lidar,99.2828598022461,109.55146026611328,628.6129760742188,30
1787122781,226415147,,ui,0.0,0.0,0.0,0
1787122782,226203560,,esp32,100.01004028320312,154.94943237304688,580.1732788085938,30
1787122782,226355402,,lidar,99.28465270996094,109.46505737304688,628.6129760742188,30
1787122782,226370108,,ui,0.0,0.0,0.0,0
1787122783,226348181,,esp32,100.01325988769531,153.15170288085938,580.1732788085938,30
1787122783,226501588,,lidar,99.29228210449219,109.37865447998047,628.6129760742188,30
1787122783,226514418,,ui,0.0,0.0,0.0,0
1787122784,226173859,,esp32,100.01456451416016,150.95448303222656,580.1732788085938,30
1787122784,226333552,,lidar,99.30121612548828,109.29225158691406,628.6129760742188,30
1787122784,226349417,,ui,0.0,0.0,0.0,0
1787122785,226063509,,esp32,100.01456451416016,148.95701599121094,580.1732788085938,30
1787122785,226121620,,lidar,99.29847717285156,109.19720458984375,628.6129760742188,30
1787122785,226128621,,ui,0.0,0.0,0.0,0
1787122786,226152643,,esp32,100.01647186279297,146.9595489501953,580.1732788085938,30
1787122786,226346627,,lidar,99.28607940673828,109.11080169677734,628.6129760742188,30
1787122786,226366544,,ui,0.0,0.0,0.0,0
1787122787,226106371,,esp32,100.01456451416016,144.96206665039062,580.1732788085938,30
1787122787,226375665,,lidar,99.29847717285156,109.02439880371094,628.6129760742188,30
1787122787,226407956,,ui,0.0,0.0,0.0,0
1787122788,226194124,,esp32,100.00682067871094,143.1643524169922,580.1732788085938,30
1787122788,226471461,,lidar,99.28465270996094,109.01576232910156,628.6129760742188,30
1787122788,226493628,,ui,0.0,0.0,0.0,0
1787122789,226002529,,esp32,100.00383758544922,140.96713256835938,580.1732788085938,30
1787122789,226081490,,lidar,99.29609680175781,109.01576232910156,628.6129760742188,30
1787122789,226089179,,ui,0.0,0.0,0.0,0
1787122790,226203792,,esp32,100.0020523071289,140.7673797607422,580.1732788085938,30
1787122790,226377991,,lidar,99.29228210449219,109.01576232910156,628.6129760742188,30
1787122790,226395031,,ui,0.0,0.0,0.0,0
1787122791,226172219,,esp32,100.0020523071289,140.7673797607422,580.1732788085938,30
1787122791,226346964,,lidar,99.29228210449219,109.01576232910156,628.6129760742188,30
