1787109989,259017946,,esp32,99.99633026123047,100.58869934082031,100.60405731201172,30
1787109989,259082247,,lidar,99.56133270263672,202.1586456298828,205.05380249023438,30
1787109989,259086763,,ui,0.0,0.0,0.0,0
1787109990,259016383,,esp32,99.98726654052734,100.60232543945312,100.830078125,30
1787109990,259190685,,lidar,99.54690551757812,201.9921875,205.05380249023438,30
1787109990,259208119,,ui,0.0,0.0,0.0,0
1787109991,258931609,,esp32,99.98846435546875,100.60198974609375,100.830078125,30
1787109991,259033627,,lidar,99.65765380859375,206.38388061523438,291.2230529785156,30
1787109991,259050111,,ui,0.0,0.0,0.0,0
1787109992,258812271,,esp32,99.99633026123047,100.60165405273438,100.830078125,30
1787109992,258955673,,lidar,99.74598693847656,205.954833984375,291.2230529785156,30
1787109992,258967233,,ui,0.0,0.0,0.0,0
1787109993,258716349,,esp32,100.00300598144531,100.601318359375,100.830078125,30
1787109993,258861694,,lidar,99.79271697998047,205.52577209472656,291.2230529785156,30
1787109993,258883737,,ui,0.0,0.0,0.0,0
1787109994,258620521,,esp32,99.99633026123047,100.62213897705078,100.85582733154297,30
1787109994,258722652,,lidar,99.86305236816406,205.09671020507812,291.2230529785156,30
1787109994,258734838,,ui,0.0,0.0,0.0,0
1787109995,258521933,,esp32,99.9908447265625,100.8255615234375,120.53346252441406,30
1787109995,258676758,,lidar,99.83575439453125,204.88145446777344,291.2230529785156,30
1787109995,258686540,,ui,0.0,0.0,0.0,0
1787109996,258515029,,esp32,99.9908447265625,100.8029556274414,120.53346252441406,30
1787109996,258619498,,lidar,99.83802032470703,205.77462768554688,291.2230529785156,30
1787109996,258626787,,ui,0.0,0.0,0.0,0
1787109997,258453937,,esp32,99.9908447265625,100.78034973144531,120.53346252441406,30
1787109997,258572940,,lidar,99.83575439453125,205.6955108642578,291.2230529785156,30
1787109997,258583279,,ui,0.0,0.0,0.0,0
1787109998,258353389,,esp32,99.9908447265625,100.75798034667969,120.53346252441406,30
1787109998,258539847,,lidar,99.83348846435547,205.61639404296875,291.2230529785156,30
1787109998,258560623,,ui,0.0,0.0,0.0,0
1787109999,258200138,,esp32,99.9908447265625,100.7354507446289,120.53346252441406,30
1787109999,258409297,,lidar,99.83348846435547,205.5284881591797,291.2230529785156,30
1787109999,258433591,,ui,0.0,0.0,0.0,0
1787110000,258077847,,esp32,99.99108123779297,100.71292114257812,120.53346252441406,30
1787110000,258180800,,lidar,99.83348846435547,205.44058227539062,291.2230529785156,30
1787110000,258190759,,ui,0.0,0.0,0.0,0
1787110001,258066043,,esp32,99.9908447265625,100.69039154052734,120.53346252441406,30
1787110001,258197537,,lidar,99.83348846435547,205.35267639160156,291.2230529785156,30
1787110001,258211311,,ui,0.0,0.0,0.0,0
1787110002,258034574,,esp32,99.99108123779297,100.66786193847656,120.53346252441406,30
1787110002,258206137,,lidar,99.83802032470703,205.2647705078125,291.2230529785156,30
1787110002,258224271,,ui,0.0,0.0,0.0,0
1787110003,257888085,,esp32,99.99108123779297,100.64532470703125,120.53346252441406,30
1787110003,258054737,,lidar,99.91311645507812,205.1768798828125,291.2230529785156,30
1787110003,258071340,,ui,0.0,0.0,0.0,0
1787110004,257836352,,esp32,99.99108123779297,100.62279510498047,120.53346252441406,30
1787110004,257987146,,lidar,99.9146728515625,205.15049743652344,291.2230529785156,30
1787110004,258002071,,ui,0.0,0.0,0.0,0
1787110005,257836666,,esp32,99.99430084228516,100.60702514648438,120.53346252441406,30
1787110005,257987261,,lidar,99.91622161865234,205.14170837402344,291.2230529785156,30
1787110005,258002630,,ui,0.0,0.0,0.0,0
1787110006,257766736,,esp32,99.99430084228516,100.60702514648438,120.53346252441406,30
1787110006,257912575,,lidar,99.97367858886719,205.14170837402344,291.2230529785156,30
1787110006,257926736,,ui,0.0,0.0,0.0,0
1787110007,257620396,,esp32,99.9919204711914,100.82772064208984,120.53346252441406,30
1787110007,257779351,,lidar,99.93708038330078,205.29966735839844,291.2230529785156,30
1787110007,257799870,,ui,0.0,0.0,0.0,0
1787110008,257566473,,esp32,99.99060821533203,100.82772064208984,120.53346252441406,30
1787110008,257779145,,lidar,99.96581268310547,205.29966735839844,291.2230529785156,30
1787110008,257806081,,ui,0.0,0.0,0.0,0
1787110009,257528510,,esp32,99.98703002929688,100.82772064208984,120.53346252441406,30
1787110009,257672220,,lidar,99.96581268310547,205.29966735839844,291.2230529785156,30
1787110009,257686279,,ui,0.0,0.0,0.0,0
