1787121575,483345915,,esp32,100.00252532958984,148.28173828125,1240.1063232421875,30
1787121575,483426104,,lidar,99.29013061523438,115.6939697265625,636.4772338867188,30
1787121575,483438398,,ui,0.0,0.0,0.0,0
1787121576,483438593,,esp32,100.02970886230469,144.39263916015625,1240.1063232421875,30
1787121576,483548843,,lidar,99.31707763671875,113.9493179321289,636.4772338867188,30
1787121576,483564858,,ui,0.0,0.0,0.0,0
1787121577,483415177,,esp32,100.006103515625,140.50352478027344,1240.1063232421875,30
1787121577,483513593,,lidar,99.3458023071289,112.20466613769531,636.4772338867188,30
1787121577,483522010,,ui,0.0,0.0,0.0,0
1787121578,483424424,,esp32,99.99894714355469,159.9377899169922,1240.1063232421875,30
1787121578,483551566,,lidar,99.35665130615234,117.1185302734375,636.4772338867188,30
1787121578,483574890,,ui,0.0,0.0,0.0,0
1787121579,483513360,,esp32,99.99894714355469,363.8631591796875,1240.1063232421875,30
1787121579,483695639,,lidar,99.34258270263672,144.65321350097656,636.4772338867188,30
1787121579,483718608,,ui,0.0,0.0,0.0,0
1787121580,483431400,,esp32,99.995849609375,327.1576843261719,1240.1063232421875,30
1787121580,483543775,,lidar,99.29156494140625,125.02991485595703,636.4772338867188,30
1787121580,483554309,,ui,0.0,0.0,0.0,0
1787121581,483455323,,esp32,99.99894714355469,290.45220947265625,1240.1063232421875,30
1787121581,483591388,,lidar,99.31301879882812,124.01564025878906,636.4772338867188,30
1787121581,483604050,,ui,0.0,0.0,0.0,0
1787121582,483447908,,esp32,100.0010986328125,253.74673461914062,1240.1063232421875,30
1787121582,483597995,,lidar,99.29156494140625,123.00135803222656,636.4772338867188,30
1787121582,483616680,,ui,0.0,0.0,0.0,0
1787121583,483502245,,esp32,100.00431823730469,231.6217498779297,1240.1063232421875,30
1787121583,483662417,,lidar,99.2948989868164,121.98707580566406,636.4772338867188,30
1787121583,483682972,,ui,0.0,0.0,0.0,0
1787121584,483477207,,esp32,100.0010986328125,224.07725524902344,1240.1063232421875,30
1787121584,483632734,,lidar,99.29156494140625,120.97279357910156,636.4772338867188,30
1787121584,483657839,,ui,0.0,0.0,0.0,0
1787121585,483523381,,esp32,99.99811553955078,216.5327606201172,1240.1063232421875,30
1787121585,483738164,,lidar,99.29322814941406,119.95851135253906,636.4772338867188,30
1787121585,483762310,,ui,0.0,0.0,0.0,0
1787121586,483474446,,esp32,99.99894714355469,208.98826599121094,1240.1063232421875,30
1787121586,483690196,,lidar,99.29156494140625,118.9442367553711,636.4772338867188,30
1787121586,483717248,,ui,0.0,0.0,0.0,0
1787121587,483570066,,esp32,99.99787902832031,201.44378662109375,1240.1063232421875,30
1787121587,483721517,,lidar,99.2948989868164,117.9299545288086,636.4772338867188,30
1787121587,483730279,,ui,0.0,0.0,0.0,0
1787121588,483625339,,esp32,99.99811553955078,193.8992919921875,1240.1063232421875,30
1787121588,483786625,,lidar,99.2948989868164,116.9156723022461,636.4772338867188,30
1787121588,483802107,,ui,0.0,0.0,0.0,0
1787121589,483470955,,esp32,99.99561309814453,186.35479736328125,1240.1063232421875,30
1787121589,483643935,,lidar,99.2948989868164,115.90139770507812,636.4772338867188,30
1787121589,483662464,,ui,0.0,0.0,0.0,0
1787121590,483493291,,esp32,99.99251556396484,178.810302734375,1240.1063232421875,30
1787121590,483654993,,lidar,99.2940673828125,115.79996490478516,636.4772338867188,30
1787121590,483670120,,ui,0.0,0.0,0.0,0
1787121591,483529906,,esp32,99.99108123779297,171.44454956054688,1240.1063232421875,30
1787121591,483746593,,lidar,99.29669189453125,125.73467254638672,636.4772338867188,30
1787121591,483768249,,ui,0.0,0.0,0.0,0
1787121592,483533076,,esp32,99.98846435546875,171.44454956054688,1240.1063232421875,30
1787121592,483685490,,lidar,99.29669189453125,150.9945526123047,636.4772338867188,30
1787121592,483700625,,ui,0.0,0.0,0.0,0
1787121593,483511666,,esp32,99.99251556396484,171.44454956054688,1240.1063232421875,30
1787121593,483716279,,lidar,99.29692840576172,150.9945526123047,636.4772338867188,30
1787121593,483738018,,ui,0.0,0.0,0.0,0
1787121594,483698485,,esp32,99.99108123779297,294.6253356933594,1240.1063232421875,30
1787121594,483894667,,lidar,99.2940673828125,168.13247680664062,636.4772338867188,30
1787121594,483912892,,ui,0.0,0.0,0.0,0
1787121595,483736209,,esp32,99.98846435546875,294.6253356933594,1240.1063232421875,30
1787121595,483897982,,lidar,99.29513549804688,168.13247680664062,636.4772338867188,30
1787121595,483913231,,ui,0.0,0.0,0.0,0
1787121596,483715925,,esp32,99.98846435546875,294.6253356933594,1240.1063232421875,30
1787121596,483878064,,lidar,99.29513549804688,168.13247680664062,636.4772338867188,30
1787121596,483899254,,ui,0.0,0.0,0.0,0
1787121597,483563781,,esp32,99.99108123779297,294.6253356933594,1240.1063232421875,30
1787121597,483706192,,lidar,99.29692840576172,168.13247680664062,636.4772338867188,30
1787121597,483714380,,ui,0.0,0.0,0.0,0
1787121598,483618040,,esp32,99.99263000488281,273.72015380859375,1240.1063232421875,30
1787121598,483783983,,lidar,99.29513549804688,155.7762451171875,636.4772338867188,30
1787121598,483798964,,ui,0.0,0.0,0.0,0
1787121599,483580327,,esp32,99.99346923828125,166.17811584472656,602.44873046875,30
1787121599,483736126,,lidar,99.30670166015625,150.892822265625,601.0067749023438,30
1787121599,483746707,,ui,0.0,0.0,0.0,0
1787121600,483459178,,esp32,99.99465942382812,166.17811584472656,602.44873046875,30
1787121600,483619118,,lidar,99.31111145019531,150.892822265625,601.0067749023438,30
1787121600,483628984,,ui,0.0,0.0,0.0,0
1787121601,483543638,,esp32,99.99609375,166.17811584472656,602.44873046875,30
1787121601,483712543,,lidar,99.32744598388672,150.892822265625,601.0067749023438,30
1787121601,483729624,,ui,0.0,0.0,0.0,0
1787121602,483550757,,esp32,99.99609375,166.17811584472656,602.44873046875,30
1787121602,483729607,,lidar,99.29692840576172,150.892822265625,601.0067749023438,30
1787121602,483745526,,ui,0.0,0.0,0.0,0
1787121603,483533981,,esp32,99.99609375,166.17811584472656,602.44873046875,30
1787121603,483764274,,lidar,99.31111145019531,150.892822265625,601.0067749023438,30
1787121603,483788109,,ui,0.0,0.0,0.0,0
1787121604,483612373,,esp32,99.99775695800781,166.17811584472656,602.44873046875,30
1787121604,483759722,,lidar,99.31552124023438,150.892822265625,601.0067749023438,30
1787121604,483773328,,ui,0.0,0.0,0.0,0
1787121605,483474689,,esp32,99.99609375,166.17811584472656,602.44873046875,30
1787121605,483571254,,lidar,99.30670166015625,150.892822265625,601.0067749023438,30
1787121605,483576009,,ui,0.0,0.0,0.0,0
1787121606,483559228,,esp32,99.9917984008789,166.17811584472656,602.44873046875,30
1787121606,483709769,,lidar,99.30670166015625,150.892822265625,601.0067749023438,30
1787121606,483718703,,ui,0.0,0.0,0.0,0
1787121607,483720770,,esp32,99.99465942382812,166.17811584472656,602.44873046875,30
1787121607,483969822,,lidar,99.30133819580078,150.892822265625,601.0067749023438,30
1787121607,484010765,,ui,0.0,0.0,0.0,0
1787121608,483638127,,esp32,99.99609375,164.67343139648438,602.44873046875,30
1787121608,483758919,,lidar,99.30133819580078,155.8779754638672,601.0067749023438,30
1787121608,483769162,,ui,0.0,0.0,0.0,0
1787121609,483746903,,esp32,99.99537658691406,140.7600555419922,583.8136596679688,30
1787121609,484008377,,lidar,99.3092041015625,150.84194946289062,562.7164916992188,30
1787121609,484034005,,ui,0.0,0.0,0.0,0
1787121610,483655411,,esp32,99.99787902832031,140.7600555419922,583.8136596679688,30
1787121610,483840391,,lidar,99.31230163574219,150.84194946289062,562.7164916992188,30
1787121610,483858978,,ui,0.0,0.0,0.0,0
1787121611,483556842,,esp32,99.99537658691406,160.01734924316406,583.8136596679688,30
1787121611,483724331,,lidar,99.31087493896484,150.84194946289062,562.7164916992188,30
1787121611,483734004,,ui,0.0,0.0,0.0,0
1787121612,483685527,,esp32,99.99442291259766,160.01734924316406,583.8136596679688,30
1787121612,483847787,,lidar,99.31230163574219,150.84194946289062,562.7164916992188,30
1787121612,483862706,,ui,0.0,0.0,0.0,0
1787121613,483700472,,esp32,99.99442291259766,160.01734924316406,583.8136596679688,30
1787121613,483958527,,lidar,99.31254577636719,150.84194946289062,562.7164916992188,30
1787121613,483982506,,ui,0.0,0.0,0.0,0
1787121614,483737728,,esp32,99.99311065673828,160.7416534423828,583.8136596679688,30
1787121614,483921728,,lidar,99.3459243774414,150.84194946289062,562.7164916992188,30
1787121614,483937509,,ui,0.0,0.0,0.0,0
1787121615,483692346,,esp32,99.99453735351562,179.76356506347656,583.8136596679688,30
1787121615,483857448,,lidar,99.3447265625,151.27635192871094,562.7164916992188,30
1787121615,483866316,,ui,0.0,0.0,0.0,0
1787121616,483693441,,esp32,99.99442291259766,179.76356506347656,583.8136596679688,30
1787121616,483952116,,lidar,99.34759521484375,151.27635192871094,562.7164916992188,30
1787121616,483974246,,ui,0.0,0.0,0.0,0
